Word,Word-ID,Syn-ID,Synonym,CEFR,Strength,Syllabel,Word family
stock,3416,19777,banal,-1,3,1,None
stock,3416,22100,dull,3,2,1,None
stock,3416,25404,common,3,2,1,None
stock,3416,32736,worn-out,-1,3,1,None
stock,3416,33187,customary,5,3,1,None
stock,3416,33190,routine,3,2,1,None
stock,3416,33191,run-of-the-mill,-1,3,1,None
adjacent,4414,4807,beside,2,3,3,adjacent
adjacent,4414,6934,adjoining,-1,1,3,adjacent
adjacent,4414,9257,alongside,5,3,3,adjacent
adjacent,4414,10081,neighboring,-1,1,3,adjacent
adjacent,4414,10524,touching,-1,3,3,adjacent
adjacent,4414,13959,contiguous,-1,1,3,adjacent
adjacent,4414,18687,close,1,3,3,adjacent
adjacent,4414,23811,near,1,3,3,adjacent
adjacent,4414,35288,bordering,-1,1,3,adjacent
adjacent,4414,35291,next door,3,3,3,adjacent
adjacent,4414,36830,close by,1,3,3,adjacent
mainstream,34651,1246,general,4,2,2,mainstream
mainstream,34651,1274,regular,3,2,2,mainstream
mainstream,34651,2005,current,4,2,2,mainstream
mainstream,34651,2105,standard,4,2,2,mainstream
mainstream,34651,2374,normal,2,2,2,mainstream
mainstream,34651,3737,widespread,5,3,2,mainstream
mainstream,34651,4034,dominant,5,2,2,mainstream
mainstream,34651,4794,typical,3,3,2,mainstream
mainstream,34651,5579,accepted,5,3,2,mainstream
mainstream,34651,5890,conventional,4,3,2,mainstream
mainstream,34651,7003,established,-1,3,2,mainstream
mainstream,34651,10140,predominant,6,3,2,mainstream
mainstream,34651,25404,common,3,2,2,mainstream
mainstream,34651,26467,average,3,2,2,mainstream
mainstream,34651,31296,primary,4,2,2,mainstream
mainstream,34651,31447,popular,2,3,2,mainstream
crown,3043,58,head,1,2,1,None
crown,3043,388,top,2,2,1,None
crown,3043,615,tip,6,2,1,None
crown,3043,823,roof,2,2,1,None
crown,3043,2167,climax,-1,2,1,None
uneven,7470,1065,harsh,5,3,3,None
uneven,7470,1271,irregular,-1,1,3,None
uneven,7470,1299,jagged,-1,3,3,None
uneven,7470,1545,broken,2,3,3,None
uneven,7470,2566,craggy,-1,3,3,None
uneven,7470,4178,unequal,-1,1,3,None
uneven,7470,4183,intermittent,-1,3,3,None
uneven,7470,4400,rugged,-1,3,3,None
uneven,7470,5246,variable,5,3,3,None
uneven,7470,5373,unfair,3,3,3,None
uneven,7470,10021,jerky,-1,3,3,None
uneven,7470,10964,bumpy,-1,1,3,None
uneven,7470,11148,disparate,-1,3,3,None
uneven,7470,11970,lopsided,-1,3,3,None
uneven,7470,12317,unbalanced,-1,1,3,None
uneven,7470,14085,patchy,-1,1,3,None
uneven,7470,14924,asymmetrical,-1,3,3,None
uneven,7470,17545,remaining,4,3,3,None
uneven,7470,18003,disproportionate,-1,3,3,None
uneven,7470,18886,rough,3,1,3,None
uneven,7470,19361,spotty,-1,1,3,None
uneven,7470,19547,fitful,-1,3,3,None
uneven,7470,20672,odd,4,1,3,None
uneven,7470,22029,unsteady,-1,1,3,None
uneven,7470,22036,notched,-1,3,3,None
uneven,7470,22219,changeable,5,3,3,None
uneven,7470,28100,spasmodic,-1,3,3,None
uneven,7470,29283,differing,-1,3,3,None
uneven,7470,30668,scraggy,-1,3,3,None
uneven,7470,31701,one-sided,-1,3,3,None
uneven,7470,32522,leftover,-1,3,3,None
uneven,7470,34065,fluctuating,-1,3,3,None
uneven,7470,35807,scabrous,-1,3,3,None
uneven,7470,36071,discrepant,-1,3,3,None
uneven,7470,38577,off-balance,-1,3,3,None
awe,33111,746,fear,3,2,1,None
awe,33111,1138,fright,5,2,1,None
awe,33111,1922,horror,4,1,1,None
awe,33111,2062,admiration,4,1,1,None
awe,33111,2239,terror,4,1,1,None
awe,33111,2499,regard,4,2,1,None
awe,33111,3032,worship,5,2,1,None
awe,33111,3099,astonishment,4,1,1,None
awe,33111,4276,esteem,-1,1,1,None
awe,33111,10589,reverence,-1,1,1,None
awe,33111,10669,wonderment,-1,1,1,None
awe,33111,11050,consternation,-1,1,1,None
awe,33111,19411,veneration,-1,2,1,None
awe,33111,28273,stupefaction,-1,2,1,None
awe,33111,31867,shock,3,1,1,None
awe,33111,31972,respect,3,2,1,None
awe,33111,32819,apprehension,-1,1,1,None
awe,33111,35235,wonder,3,1,1,None
awe,33111,36882,dread,6,1,1,None
medication,7543,265,help,1,2,4,None
medication,7543,426,medicine,3,1,4,None
medication,7543,1350,aid,4,1,4,None
medication,7543,2870,remedy,4,1,4,None
medication,7543,3759,treatment,4,1,4,None
medication,7543,4282,healing,-1,2,4,None
medication,7543,4411,drug,4,1,4,None
medication,7543,5339,recovery,4,2,4,None
medication,7543,7062,therapeutic,5,2,4,None
medication,7543,7145,assistance,4,1,4,None
medication,7543,9350,antidote,-1,2,4,None
medication,7543,9696,panacea,-1,2,4,None
medication,7543,12270,corrective,-1,2,4,None
medication,7543,12662,elixir,-1,2,4,None
medication,7543,17492,proprietary,-1,2,4,None
medication,7543,23447,redress,-1,2,4,None
medication,7543,23979,countermeasure,-1,2,4,None
medication,7543,28373,reparation,-1,2,4,None
medication,7543,31343,fix,3,2,4,None
medication,7543,34440,quick fix,-1,3,4,None
medication,7543,37211,alleviation,-1,2,4,None
ironic,5663,1123,sharp,3,1,3,None
ironic,5663,1295,ridiculous,4,3,3,None
ironic,5663,1343,unexpected,3,3,3,None
ironic,5663,1981,defiant,-1,1,3,None
ironic,5663,3128,spicy,3,1,3,None
ironic,5663,3527,twisted,4,3,3,None
ironic,5663,4301,clever,1,1,3,None
ironic,5663,5238,arrogant,4,3,3,None
ironic,5663,5444,critical,4,1,3,None
ironic,5663,5474,contradictory,6,1,3,None
ironic,5663,5633,paradoxical,6,3,3,None
ironic,5663,5644,wry,-1,3,3,None
ironic,5663,5727,satirical,-1,3,3,None
ironic,5663,5991,witty,4,1,3,None
ironic,5663,6779,contemptuous,-1,1,3,None
ironic,5663,6854,cutting,5,1,3,None
ironic,5663,6931,pungent,-1,1,3,None
ironic,5663,7422,mocking,-1,3,3,None
ironic,5663,11072,scathing,-1,1,3,None
ironic,5663,12082,biting,-1,1,3,None
ironic,5663,12179,backbiting,-1,1,3,None
ironic,5663,12222,sardonic,-1,3,3,None
ironic,5663,12370,incongruous,-1,3,3,None
ironic,5663,13033,acrid,-1,1,3,None
ironic,5663,13051,mordant,-1,1,3,None
ironic,5663,15643,bitter,4,1,3,None
ironic,5663,15748,burlesque,-1,1,3,None
ironic,5663,17844,derisive,-1,1,3,None
ironic,5663,18103,implausible,-1,1,3,None
ironic,5663,19640,disparaging,-1,1,3,None
ironic,5663,20551,cynical,6,1,3,None
ironic,5663,20741,incisive,-1,1,3,None
ironic,5663,21048,trenchant,-1,1,3,None
ironic,5663,23767,keen,3,1,3,None
ironic,5663,27949,uncomplimentary,-1,1,3,None
ironic,5663,29950,caustic,-1,3,3,None
ironic,26841,1123,sharp,3,3,3,None
ironic,26841,1295,ridiculous,4,1,3,None
ironic,26841,1343,unexpected,3,1,3,None
ironic,26841,1981,defiant,-1,3,3,None
ironic,26841,3128,spicy,3,3,3,None
ironic,26841,3527,twisted,4,1,3,None
ironic,26841,4301,clever,1,3,3,None
ironic,26841,5444,critical,4,3,3,None
ironic,26841,5474,contradictory,6,3,3,None
ironic,26841,5633,paradoxical,6,1,3,None
ironic,26841,5644,wry,-1,1,3,None
ironic,26841,5727,satirical,-1,1,3,None
ironic,26841,5991,witty,4,3,3,None
ironic,26841,6779,contemptuous,-1,3,3,None
ironic,26841,6854,cutting,5,3,3,None
ironic,26841,6931,pungent,-1,3,3,None
ironic,26841,7422,mocking,-1,1,3,None
ironic,26841,11072,scathing,-1,3,3,None
ironic,26841,12082,biting,-1,3,3,None
ironic,26841,12179,backbiting,-1,3,3,None
ironic,26841,12222,sardonic,-1,1,3,None
ironic,26841,12370,incongruous,-1,1,3,None
ironic,26841,13033,acrid,-1,3,3,None
ironic,26841,13051,mordant,-1,3,3,None
ironic,26841,15643,bitter,4,3,3,None
ironic,26841,15748,burlesque,-1,3,3,None
ironic,26841,17844,derisive,-1,3,3,None
ironic,26841,18103,implausible,-1,3,3,None
ironic,26841,19640,disparaging,-1,3,3,None
ironic,26841,21048,trenchant,-1,3,3,None
ironic,26841,24370,cynical,6,3,3,None
ironic,26841,24462,incisive,-1,3,3,None
ironic,26841,25171,arrogant,4,1,3,None
ironic,26841,27508,keen,3,3,3,None
ironic,26841,27949,uncomplimentary,-1,3,3,None
ironic,26841,29950,caustic,-1,1,3,None
ironic,26841,32395,exaggerated,-1,3,3,None
ironic,26841,32449,sneering,-1,3,3,None
ironic,26841,32561,alert,5,3,3,None
ironic,26841,35498,satiric,-1,1,3,None
ironic,26841,35499,double-edged,-1,3,3,None
ironic,26841,35500,ironical,6,3,3,None
ironic,27847,1123,sharp,3,3,3,None
ironic,27847,1295,ridiculous,4,1,3,None
ironic,27847,1343,unexpected,3,1,3,None
ironic,27847,1981,defiant,-1,3,3,None
ironic,27847,3128,spicy,3,3,3,None
ironic,27847,3527,twisted,4,1,3,None
ironic,27847,4301,clever,1,3,3,None
ironic,27847,5444,critical,4,3,3,None
ironic,27847,5474,contradictory,6,3,3,None
ironic,27847,5633,paradoxical,6,1,3,None
ironic,27847,5644,wry,-1,1,3,None
ironic,27847,5727,satirical,-1,1,3,None
ironic,27847,5991,witty,4,3,3,None
ironic,27847,6779,contemptuous,-1,3,3,None
ironic,27847,6854,cutting,5,3,3,None
ironic,27847,6931,pungent,-1,3,3,None
ironic,27847,7422,mocking,-1,1,3,None
ironic,27847,11072,scathing,-1,3,3,None
ironic,27847,12082,biting,-1,3,3,None
ironic,27847,12179,backbiting,-1,3,3,None
ironic,27847,12222,sardonic,-1,1,3,None
ironic,27847,12370,incongruous,-1,1,3,None
ironic,27847,13033,acrid,-1,3,3,None
ironic,27847,13051,mordant,-1,3,3,None
ironic,27847,15643,bitter,4,3,3,None
ironic,27847,15748,burlesque,-1,3,3,None
ironic,27847,17844,derisive,-1,3,3,None
ironic,27847,18103,implausible,-1,3,3,None
ironic,27847,19640,disparaging,-1,3,3,None
ironic,27847,21048,trenchant,-1,3,3,None
ironic,27847,24370,cynical,6,3,3,None
ironic,27847,24462,incisive,-1,3,3,None
ironic,27847,25171,arrogant,4,1,3,None
ironic,27847,27508,keen,3,3,3,None
ironic,27847,27949,uncomplimentary,-1,3,3,None
ironic,27847,29950,caustic,-1,1,3,None
ironic,27847,32395,exaggerated,-1,3,3,None
ironic,27847,32449,sneering,-1,3,3,None
ironic,27847,32561,alert,5,3,3,None
ironic,27847,35498,satiric,-1,1,3,None
ironic,27847,35499,double-edged,-1,3,3,None
ironic,27847,35500,ironical,6,3,3,None
ironic,30024,1123,sharp,3,3,3,None
ironic,30024,1295,ridiculous,4,1,3,None
ironic,30024,1343,unexpected,3,1,3,None
ironic,30024,1981,defiant,-1,3,3,None
ironic,30024,3128,spicy,3,3,3,None
ironic,30024,3527,twisted,4,1,3,None
ironic,30024,4301,clever,1,3,3,None
ironic,30024,5444,critical,4,3,3,None
ironic,30024,5474,contradictory,6,3,3,None
ironic,30024,5633,paradoxical,6,1,3,None
ironic,30024,5644,wry,-1,1,3,None
ironic,30024,5727,satirical,-1,1,3,None
ironic,30024,5991,witty,4,3,3,None
ironic,30024,6779,contemptuous,-1,3,3,None
ironic,30024,6854,cutting,5,3,3,None
ironic,30024,6931,pungent,-1,3,3,None
ironic,30024,7422,mocking,-1,1,3,None
ironic,30024,11072,scathing,-1,3,3,None
ironic,30024,12082,biting,-1,3,3,None
ironic,30024,12179,backbiting,-1,3,3,None
ironic,30024,12222,sardonic,-1,1,3,None
ironic,30024,12370,incongruous,-1,1,3,None
ironic,30024,13033,acrid,-1,3,3,None
ironic,30024,13051,mordant,-1,3,3,None
ironic,30024,15643,bitter,4,3,3,None
ironic,30024,15748,burlesque,-1,3,3,None
ironic,30024,17844,derisive,-1,3,3,None
ironic,30024,18103,implausible,-1,3,3,None
ironic,30024,19640,disparaging,-1,3,3,None
ironic,30024,21048,trenchant,-1,3,3,None
ironic,30024,24370,cynical,6,3,3,None
ironic,30024,24462,incisive,-1,3,3,None
ironic,30024,25171,arrogant,4,1,3,None
ironic,30024,27508,keen,3,3,3,None
ironic,30024,27949,uncomplimentary,-1,3,3,None
ironic,30024,29950,caustic,-1,1,3,None
ironic,30024,32395,exaggerated,-1,3,3,None
ironic,30024,32449,sneering,-1,3,3,None
ironic,30024,32561,alert,5,3,3,None
ironic,30024,35498,satiric,-1,1,3,None
ironic,30024,35499,double-edged,-1,3,3,None
ironic,30024,35500,ironical,6,3,3,None
ironic,17201,1123,sharp,3,3,3,None
ironic,17201,1295,ridiculous,4,1,3,None
ironic,17201,1343,unexpected,3,1,3,None
ironic,17201,1981,defiant,-1,3,3,None
ironic,17201,3128,spicy,3,3,3,None
ironic,17201,3527,twisted,4,1,3,None
ironic,17201,4301,clever,1,3,3,None
ironic,17201,5444,critical,4,3,3,None
ironic,17201,5474,contradictory,6,3,3,None
ironic,17201,5633,paradoxical,6,1,3,None
ironic,17201,5644,wry,-1,1,3,None
ironic,17201,5727,satirical,-1,1,3,None
ironic,17201,5991,witty,4,3,3,None
ironic,17201,6779,contemptuous,-1,3,3,None
ironic,17201,6854,cutting,5,3,3,None
ironic,17201,6931,pungent,-1,3,3,None
ironic,17201,7422,mocking,-1,1,3,None
ironic,17201,11072,scathing,-1,3,3,None
ironic,17201,12082,biting,-1,3,3,None
ironic,17201,12179,backbiting,-1,3,3,None
ironic,17201,12222,sardonic,-1,1,3,None
ironic,17201,12370,incongruous,-1,1,3,None
ironic,17201,13033,acrid,-1,3,3,None
ironic,17201,13051,mordant,-1,3,3,None
ironic,17201,15643,bitter,4,3,3,None
ironic,17201,15748,burlesque,-1,3,3,None
ironic,17201,17844,derisive,-1,3,3,None
ironic,17201,18103,implausible,-1,3,3,None
ironic,17201,19640,disparaging,-1,3,3,None
ironic,17201,21048,trenchant,-1,3,3,None
ironic,17201,21163,arrogant,4,1,3,None
ironic,17201,24370,cynical,6,3,3,None
ironic,17201,24462,incisive,-1,3,3,None
ironic,17201,27508,keen,3,3,3,None
ironic,17201,27949,uncomplimentary,-1,3,3,None
ironic,17201,29950,caustic,-1,1,3,None
ironic,17201,32395,exaggerated,-1,3,3,None
ironic,17201,32449,sneering,-1,3,3,None
ironic,17201,32561,alert,5,3,3,None
ironic,17201,35498,satiric,-1,1,3,None
ironic,17201,35499,double-edged,-1,3,3,None
ironic,17201,35500,ironical,6,3,3,None
ironic,18216,1123,sharp,3,3,3,None
ironic,18216,1295,ridiculous,4,1,3,None
ironic,18216,1343,unexpected,3,1,3,None
ironic,18216,1981,defiant,-1,3,3,None
ironic,18216,3128,spicy,3,3,3,None
ironic,18216,3527,twisted,4,1,3,None
ironic,18216,4301,clever,1,3,3,None
ironic,18216,5444,critical,4,3,3,None
ironic,18216,5474,contradictory,6,3,3,None
ironic,18216,5633,paradoxical,6,1,3,None
ironic,18216,5644,wry,-1,1,3,None
ironic,18216,5727,satirical,-1,1,3,None
ironic,18216,5991,witty,4,3,3,None
ironic,18216,6779,contemptuous,-1,3,3,None
ironic,18216,6854,cutting,5,3,3,None
ironic,18216,6931,pungent,-1,3,3,None
ironic,18216,7422,mocking,-1,1,3,None
ironic,18216,11072,scathing,-1,3,3,None
ironic,18216,12082,biting,-1,3,3,None
ironic,18216,12179,backbiting,-1,3,3,None
ironic,18216,12222,sardonic,-1,1,3,None
ironic,18216,12370,incongruous,-1,1,3,None
ironic,18216,13033,acrid,-1,3,3,None
ironic,18216,13051,mordant,-1,3,3,None
ironic,18216,15643,bitter,4,3,3,None
ironic,18216,15748,burlesque,-1,3,3,None
ironic,18216,17844,derisive,-1,3,3,None
ironic,18216,18103,implausible,-1,3,3,None
ironic,18216,19640,disparaging,-1,3,3,None
ironic,18216,21048,trenchant,-1,3,3,None
ironic,18216,21163,arrogant,4,1,3,None
ironic,18216,24370,cynical,6,3,3,None
ironic,18216,24462,incisive,-1,3,3,None
ironic,18216,27508,keen,3,3,3,None
ironic,18216,27949,uncomplimentary,-1,3,3,None
ironic,18216,29950,caustic,-1,1,3,None
ironic,18216,32395,exaggerated,-1,3,3,None
ironic,18216,32449,sneering,-1,3,3,None
ironic,18216,32561,alert,5,3,3,None
ironic,18216,35498,satiric,-1,1,3,None
ironic,18216,35499,double-edged,-1,3,3,None
ironic,18216,35500,ironical,6,3,3,None
ironic,12757,1123,sharp,3,1,3,None
ironic,12757,1295,ridiculous,4,3,3,None
ironic,12757,1343,unexpected,3,3,3,None
ironic,12757,1981,defiant,-1,1,3,None
ironic,12757,3128,spicy,3,1,3,None
ironic,12757,3527,twisted,4,3,3,None
ironic,12757,4301,clever,1,1,3,None
ironic,12757,5238,arrogant,4,3,3,None
ironic,12757,5444,critical,4,1,3,None
ironic,12757,5474,contradictory,6,1,3,None
ironic,12757,5633,paradoxical,6,3,3,None
ironic,12757,5644,wry,-1,3,3,None
ironic,12757,5727,satirical,-1,3,3,None
ironic,12757,5991,witty,4,1,3,None
ironic,12757,6779,contemptuous,-1,1,3,None
ironic,12757,6854,cutting,5,1,3,None
ironic,12757,6931,pungent,-1,1,3,None
ironic,12757,7422,mocking,-1,3,3,None
ironic,12757,11072,scathing,-1,1,3,None
ironic,12757,12082,biting,-1,1,3,None
ironic,12757,12179,backbiting,-1,1,3,None
ironic,12757,12222,sardonic,-1,3,3,None
ironic,12757,12370,incongruous,-1,3,3,None
ironic,12757,13033,acrid,-1,1,3,None
ironic,12757,13051,mordant,-1,1,3,None
ironic,12757,13450,arrogant,4,3,3,None
ironic,12757,15643,bitter,4,1,3,None
ironic,12757,15748,burlesque,-1,1,3,None
ironic,12757,17844,derisive,-1,1,3,None
ironic,12757,18103,implausible,-1,1,3,None
ironic,12757,19640,disparaging,-1,1,3,None
ironic,12757,20551,cynical,6,1,3,None
ironic,12757,20741,incisive,-1,1,3,None
ironic,12757,21048,trenchant,-1,1,3,None
ironic,12757,21163,arrogant,4,3,3,None
ironic,12757,23767,keen,3,1,3,None
ironic,12757,27949,uncomplimentary,-1,1,3,None
ironic,12757,29950,caustic,-1,3,3,None
ironic,24304,1123,sharp,3,3,3,None
ironic,24304,1295,ridiculous,4,1,3,None
ironic,24304,1343,unexpected,3,1,3,None
ironic,24304,1981,defiant,-1,3,3,None
ironic,24304,3128,spicy,3,3,3,None
ironic,24304,3527,twisted,4,1,3,None
ironic,24304,4301,clever,1,3,3,None
ironic,24304,5444,critical,4,3,3,None
ironic,24304,5474,contradictory,6,3,3,None
ironic,24304,5633,paradoxical,6,1,3,None
ironic,24304,5644,wry,-1,1,3,None
ironic,24304,5727,satirical,-1,1,3,None
ironic,24304,5991,witty,4,3,3,None
ironic,24304,6779,contemptuous,-1,3,3,None
ironic,24304,6854,cutting,5,3,3,None
ironic,24304,6931,pungent,-1,3,3,None
ironic,24304,7422,mocking,-1,1,3,None
ironic,24304,11072,scathing,-1,3,3,None
ironic,24304,12082,biting,-1,3,3,None
ironic,24304,12179,backbiting,-1,3,3,None
ironic,24304,12222,sardonic,-1,1,3,None
ironic,24304,12370,incongruous,-1,1,3,None
ironic,24304,13033,acrid,-1,3,3,None
ironic,24304,13051,mordant,-1,3,3,None
ironic,24304,15643,bitter,4,3,3,None
ironic,24304,15748,burlesque,-1,3,3,None
ironic,24304,17844,derisive,-1,3,3,None
ironic,24304,18103,implausible,-1,3,3,None
ironic,24304,19640,disparaging,-1,3,3,None
ironic,24304,21048,trenchant,-1,3,3,None
ironic,24304,21163,arrogant,4,1,3,None
ironic,24304,24370,cynical,6,3,3,None
ironic,24304,24462,incisive,-1,3,3,None
ironic,24304,27508,keen,3,3,3,None
ironic,24304,27949,uncomplimentary,-1,3,3,None
ironic,24304,29950,caustic,-1,1,3,None
ironic,24304,32395,exaggerated,-1,3,3,None
ironic,24304,32449,sneering,-1,3,3,None
ironic,24304,32561,alert,5,3,3,None
ironic,24304,35498,satiric,-1,1,3,None
ironic,24304,35499,double-edged,-1,3,3,None
ironic,24304,35500,ironical,6,3,3,None
ironic,24810,1123,sharp,3,3,3,None
ironic,24810,1295,ridiculous,4,1,3,None
ironic,24810,1343,unexpected,3,1,3,None
ironic,24810,1981,defiant,-1,3,3,None
ironic,24810,3128,spicy,3,3,3,None
ironic,24810,3527,twisted,4,1,3,None
ironic,24810,4301,clever,1,3,3,None
ironic,24810,5444,critical,4,3,3,None
ironic,24810,5474,contradictory,6,3,3,None
ironic,24810,5633,paradoxical,6,1,3,None
ironic,24810,5644,wry,-1,1,3,None
ironic,24810,5727,satirical,-1,1,3,None
ironic,24810,5991,witty,4,3,3,None
ironic,24810,6779,contemptuous,-1,3,3,None
ironic,24810,6854,cutting,5,3,3,None
ironic,24810,6931,pungent,-1,3,3,None
ironic,24810,7422,mocking,-1,1,3,None
ironic,24810,11072,scathing,-1,3,3,None
ironic,24810,12082,biting,-1,3,3,None
ironic,24810,12179,backbiting,-1,3,3,None
ironic,24810,12222,sardonic,-1,1,3,None
ironic,24810,12370,incongruous,-1,1,3,None
ironic,24810,13033,acrid,-1,3,3,None
ironic,24810,13051,mordant,-1,3,3,None
ironic,24810,15643,bitter,4,3,3,None
ironic,24810,15748,burlesque,-1,3,3,None
ironic,24810,17844,derisive,-1,3,3,None
ironic,24810,18103,implausible,-1,3,3,None
ironic,24810,19640,disparaging,-1,3,3,None
ironic,24810,21048,trenchant,-1,3,3,None
ironic,24810,21163,arrogant,4,1,3,None
ironic,24810,24370,cynical,6,3,3,None
ironic,24810,24462,incisive,-1,3,3,None
ironic,24810,27508,keen,3,3,3,None
ironic,24810,27949,uncomplimentary,-1,3,3,None
ironic,24810,29950,caustic,-1,1,3,None
ironic,24810,32395,exaggerated,-1,3,3,None
ironic,24810,32449,sneering,-1,3,3,None
ironic,24810,32561,alert,5,3,3,None
ironic,24810,35498,satiric,-1,1,3,None
ironic,24810,35499,double-edged,-1,3,3,None
ironic,24810,35500,ironical,6,3,3,None
unquestionably,32617,2295,surely,4,1,5,None
unquestionably,32617,2435,absolutely,3,1,5,None
unquestionably,32617,3772,definitely,3,1,5,None
unquestionably,32617,5172,undoubtedly,4,1,5,None
unquestionably,32617,10283,decidedly,-1,2,5,None
unquestionably,32617,10587,unequivocally,-1,3,5,None
unquestionably,32617,10988,assuredly,-1,3,5,None
unquestionably,32617,13626,undeniably,6,1,5,None
unquestionably,32617,32053,certainly,2,3,5,None
